fact_id,fund_type_name,table_group_name,metric_name,is_subcategory,value_unit,quarter,date,year,month,fin_year,quarter_label,value
7878,Corporate,"Financial Performance","Lump sums",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,199.00
7877,Corporate,"Financial Performance","Lump sums",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,199.00
6365,Corporate,"Financial Performance",Member,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,80.00
6366,Corporate,"Financial Performance",Member,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,80.00
29519,Corporate,"Performance Ratios","Net assets at beginning of the period",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,41101.00
29520,Corporate,"Performance Ratios","Net assets at beginning of the period",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,41101.00
5571,Corporate,"Financial Performance","Net assets at the beginning of the period",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,41101.00
5572,Corporate,"Financial Performance","Net assets at the beginning of the period",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,41101.00
10968,Corporate,"Financial Performance","Net assets at the end of the quarter",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,40900.00
10967,Corporate,"Financial Performance","Net assets at the end of the quarter",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,40900.00
7105,Corporate,"Financial Performance","Net benefit transfers",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-947.00
7106,Corporate,"Financial Performance","Net benefit transfers",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-947.00
29689,Corporate,"Performance Ratios","Net cash flows",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-722.00
29690,Corporate,"Performance Ratios","Net cash flows",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-722.00
8318,Corporate,"Financial Performance","Net contribution flows",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-572.00
8317,Corporate,"Financial Performance","Net contribution flows",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-572.00
10117,Corporate,"Financial Performance","Net earnings",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,1277.00
10118,Corporate,"Financial Performance","Net earnings",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,1277.00
10458,Corporate,"Financial Performance","Net earnings after tax",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,1210.00
30880,Corporate,"Performance Ratios","Net earnings after tax",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,1210.00
30879,Corporate,"Performance Ratios","Net earnings after tax",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,1210.00
10457,Corporate,"Financial Performance","Net earnings after tax",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,1210.00
8487,Corporate,"Financial Performance","Net insurance flows",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-4.00
8488,Corporate,"Financial Performance","Net insurance flows",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-4.00
10628,Corporate,"Financial Performance","Net operating performance after tax",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,489.00
10627,Corporate,"Financial Performance","Net operating performance after tax",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,489.00
9777,Corporate,"Financial Performance","Operating income",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,4.00
9778,Corporate,"Financial Performance","Operating income",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,4.00
30369,Corporate,"Performance Ratios","Operating income",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,4.00
30370,Corporate,"Performance Ratios","Operating income",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,4.00
10797,Corporate,"Financial Performance","Other changes",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-689.00
10798,Corporate,"Financial Performance","Other changes",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-689.00
8828,Corporate,"Financial Performance",Outward,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,15.00
7538,Corporate,"Financial Performance",Outward,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,1120.00
8827,Corporate,"Financial Performance",Outward,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,15.00
7537,Corporate,"Financial Performance",Outward,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,1120.00
8047,Corporate,"Financial Performance",Pensions,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,69.00
8048,Corporate,"Financial Performance",Pensions,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,69.00
31049,Corporate,"Performance Ratios","Rate of Return (%)",0,%,"Jun 2005",2005-06-01,2005,6,2005,Q4,0.03
31050,Corporate,"Performance Ratios","Rate of Return (%)",0,%,"Jun 2005",2005-06-01,2005,6,2005,Q4,0.03
5742,Corporate,"Financial Performance","Total contributions",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,642.00
5741,Corporate,"Financial Performance","Total contributions",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,642.00
9337,Corporate,"Financial Performance","Total gains/losses on investments",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,591.00
9338,Corporate,"Financial Performance","Total gains/losses on investments",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,591.00
32360,Industry,"Performance Ratios","Administration and operating expense",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,119.00
32359,Industry,"Performance Ratios","Administration and operating expense",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,119.00
15453,Industry,"Financial Performance","Administration and operating expenses",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,119.00
15454,Industry,"Financial Performance","Administration and operating expenses",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,119.00
13242,Industry,"Financial Performance","Benefit payments",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,633.00
13241,Industry,"Financial Performance","Benefit payments",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,633.00
31687,Industry,"Performance Ratios","Cash flow adjusted net assets",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,109820.00
31688,Industry,"Performance Ratios","Cash flow adjusted net assets",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,109820.00
12479,Industry,"Financial Performance","Contribution tax and surcharge",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,559.00
12480,Industry,"Financial Performance","Contribution tax and surcharge",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,559.00
11474,Industry,"Financial Performance",Employer,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,3510.00
11473,Industry,"Financial Performance",Employer,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,3510.00
15789,Industry,"Financial Performance","Income tax expense/benefit",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-10.00
32528,Industry,"Performance Ratios","Income tax expense/benefit",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-10.00
32527,Industry,"Performance Ratios","Income tax expense/benefit",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-10.00
15790,Industry,"Financial Performance","Income tax expense/benefit",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-10.00
32023,Industry,"Performance Ratios","Investment expense",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,72.00
32024,Industry,"Performance Ratios","Investment expense",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,72.00
15118,Industry,"Financial Performance","Investment expenses",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,72.00
15117,Industry,"Financial Performance","Investment expenses",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,72.00
14515,Industry,"Financial Performance","Investment income",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,2617.00
14516,Industry,"Financial Performance","Investment income",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,2617.00
31856,Industry,"Performance Ratios","Investment income",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,2617.00
31855,Industry,"Performance Ratios","Investment income",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,2617.00
14684,Industry,"Financial Performance","Investment income after impairment expense",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,1443.00
14683,Industry,"Financial Performance","Investment income after impairment expense",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,1443.00
12905,Industry,"Financial Performance",Inward,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,2447.00
14179,Industry,"Financial Performance",Inward,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,84.00
14180,Industry,"Financial Performance",Inward,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,84.00
12906,Industry,"Financial Performance",Inward,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,2447.00
13410,Industry,"Financial Performance","Lump sums",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,579.00
13409,Industry,"Financial Performance","Lump sums",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,579.00
11919,Industry,"Financial Performance",Member,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,553.00
11920,Industry,"Financial Performance",Member,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,553.00
31351,Industry,"Performance Ratios","Net assets at beginning of the period",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,107639.00
31352,Industry,"Performance Ratios","Net assets at beginning of the period",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,107639.00
11138,Industry,"Financial Performance","Net assets at the beginning of the period",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,107639.00
11137,Industry,"Financial Performance","Net assets at the beginning of the period",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,107639.00
16461,Industry,"Financial Performance","Net assets at the end of the quarter",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,111657.00
16462,Industry,"Financial Performance","Net assets at the end of the quarter",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,111657.00
12648,Industry,"Financial Performance","Net benefit transfers",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,1531.00
12647,Industry,"Financial Performance","Net benefit transfers",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,1531.00
31520,Industry,"Performance Ratios","Net cash flows",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,4362.00
31519,Industry,"Performance Ratios","Net cash flows",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,4362.00
13843,Industry,"Financial Performance","Net contribution flows",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,4962.00
13844,Industry,"Financial Performance","Net contribution flows",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,4962.00
15622,Industry,"Financial Performance","Net earnings",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,2430.00
15621,Industry,"Financial Performance","Net earnings",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,2430.00
15957,Industry,"Financial Performance","Net earnings after tax",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,2439.00
15958,Industry,"Financial Performance","Net earnings after tax",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,2439.00
32696,Industry,"Performance Ratios","Net earnings after tax",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,2439.00
32695,Industry,"Performance Ratios","Net earnings after tax",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,2439.00
14012,Industry,"Financial Performance","Net insurance flows",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-41.00
14011,Industry,"Financial Performance","Net insurance flows",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-41.00
16125,Industry,"Financial Performance","Net operating performance after tax",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,6801.00
16126,Industry,"Financial Performance","Net operating performance after tax",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,6801.00
15286,Industry,"Financial Performance","Operating income",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,3.00
15285,Industry,"Financial Performance","Operating income",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,3.00
32191,Industry,"Performance Ratios","Operating income",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,3.00
32192,Industry,"Performance Ratios","Operating income",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,3.00
16293,Industry,"Financial Performance","Other changes",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-2783.00
16294,Industry,"Financial Performance","Other changes",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,-2783.00
13074,Industry,"Financial Performance",Outward,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,916.00
14348,Industry,"Financial Performance",Outward,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,125.00
14347,Industry,"Financial Performance",Outward,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,125.00
13073,Industry,"Financial Performance",Outward,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,916.00
13577,Industry,"Financial Performance",Pensions,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,54.00
13578,Industry,"Financial Performance",Pensions,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,54.00
32864,Industry,"Performance Ratios","Rate of Return (%)",0,%,"Jun 2005",2005-06-01,2005,6,2005,Q4,0.02
32863,Industry,"Performance Ratios","Rate of Return (%)",0,%,"Jun 2005",2005-06-01,2005,6,2005,Q4,0.02
11305,Industry,"Financial Performance","Total contributions",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,4064.00
11306,Industry,"Financial Performance","Total contributions",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,4064.00
14852,Industry,"Financial Performance","Total gains/losses on investments",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,1175.00
14851,Industry,"Financial Performance","Total gains/losses on investments",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,1175.00
34169,"Public Sector","Performance Ratios","Administration and operating expense",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,95.00
34170,"Public Sector","Performance Ratios","Administration and operating expense",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,95.00
20946,"Public Sector","Financial Performance","Administration and operating expenses",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,95.00
20945,"Public Sector","Financial Performance","Administration and operating expenses",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,95.00
18733,"Public Sector","Financial Performance","Benefit payments",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,2631.00
18734,"Public Sector","Financial Performance","Benefit payments",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,2631.00
33498,"Public Sector","Performance Ratios","Cash flow adjusted net assets",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,124162.00
33497,"Public Sector","Performance Ratios","Cash flow adjusted net assets",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,124162.00
17972,"Public Sector","Financial Performance","Contribution tax and surcharge",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,268.00
17971,"Public Sector","Financial Performance","Contribution tax and surcharge",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,268.00
16965,"Public Sector","Financial Performance",Employer,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,3414.00
16966,"Public Sector","Financial Performance",Employer,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,3414.00
21282,"Public Sector","Financial Performance","Income tax expense/benefit",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,9.00
34337,"Public Sector","Performance Ratios","Income tax expense/benefit",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,9.00
34338,"Public Sector","Performance Ratios","Income tax expense/benefit",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,9.00
21281,"Public Sector","Financial Performance","Income tax expense/benefit",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,9.00
33834,"Public Sector","Performance Ratios","Investment expense",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,90.00
33833,"Public Sector","Performance Ratios","Investment expense",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,90.00
20610,"Public Sector","Financial Performance","Investment expenses",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,90.00
20609,"Public Sector","Financial Performance","Investment expenses",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,90.00
20007,"Public Sector","Financial Performance","Investment income",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,5796.00
33665,"Public Sector","Performance Ratios","Investment income",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,5796.00
33666,"Public Sector","Performance Ratios","Investment income",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,5796.00
20008,"Public Sector","Financial Performance","Investment income",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,5796.00
20176,"Public Sector","Financial Performance","Investment income after impairment expense",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,3708.00
20175,"Public Sector","Financial Performance","Investment income after impairment expense",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,3708.00
18397,"Public Sector","Financial Performance",Inward,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,457.00
19671,"Public Sector","Financial Performance",Inward,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,6.00
19672,"Public Sector","Financial Performance",Inward,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,6.00
18398,"Public Sector","Financial Performance",Inward,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,457.00
18902,"Public Sector","Financial Performance","Lump sums",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,907.00
18901,"Public Sector","Financial Performance","Lump sums",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,907.00
17411,"Public Sector","Financial Performance",Member,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,1033.00
17412,"Public Sector","Financial Performance",Member,0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,1033.00
33162,"Public Sector","Performance Ratios","Net assets at beginning of the period",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,123448.00
33161,"Public Sector","Performance Ratios","Net assets at beginning of the period",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,123448.00
16629,"Public Sector","Financial Performance","Net assets at the beginning of the period",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,123448.00
16630,"Public Sector","Financial Performance","Net assets at the beginning of the period",0,$m,"Jun 2005",2005-06-01,2005,6,2005,Q4,123448.00
